fracture_id,hausdorff,frechet,endpoint_error,length_error,path_similarity,true_n_pts,gen_n_pts
558,2.4910909146902953,2.4910909146902953,2.4910909146902953,0.9644802454875228,0.9999999998878213,3,9
559,2.589470453866019,3.184200363297208,3.184200363297208,0.19508943323474193,0.999999999913299,4,10
562,8.562813331576558,8.562813331576558,8.562813331576558,0.024966893868480937,0.9666335959596576,26,35
697,5.457860502963806,5.457860502963806,5.457860502963806,0.47688232728791186,0.9999999998977922,10,16
698,1.981553255473557,1.981553255473557,1.981553255473557,0.49817872783398576,0.9029999592667761,14,23
702,5.717184163469258,5.717184163469258,5.717184163469258,0.08757428368973733,0.9999999998672618,8,14
704,2.9052808969774353,2.9052808969774353,2.4825168604254135,0.7563401942694634,0.9999999998818895,6,12
705,2.3744832470679875,2.3744832470679875,2.3744832470679875,0.48419106807742485,0.999999999921722,6,12
709,2.9394317943365995,2.9394317943365995,2.6683071232301843,0.4073110694583446,0.9999999999011906,10,16
710,4.059682859791751,4.059682859791751,4.059682859791751,0.05851601736360253,0.9999999999144549,6,12
711,2.5370887647841,2.5370887647841,2.5370887647841,1.3132193976691977,0.9999999998796433,3,9
712,2.404763021575008,3.9277920028792366,3.9277920028792366,1.577009905937929,0.9999999998993723,3,9
713,4.1726066758198606,4.4074822016740764,4.4074822016740764,2.2462203135117256,0.999999999899517,3,9
714,1.8089794012864946,1.8089794012864946,0.945644944750192,0.5154823560986057,0.9999999998931565,10,16
715,1.7546160749087114,1.7546160749087114,1.7546160749087114,0.49505546469221307,0.9999999998727404,3,9
716,2.422393183653372,2.7198247019683595,2.7198247019683595,1.0798905227974887,0.9999999998989091,3,9
718,3.644324603363002,3.644324603363002,3.644324603363002,1.130542721613058,0.9999999998564829,3,9
719,2.5528739373530636,2.5528739373530636,1.9885399090779676,0.03607290003178564,0.9999999998161526,6,12
720,2.927808603232969,2.927808603232969,2.927808603232969,0.28647971428571584,0.9999999998687185,5,11
721,2.6594365620652782,2.7634580865551923,2.7634580865551923,0.43688472855904276,0.9999999998635544,7,13
722,1.6569619667320068,1.6569619667320068,0.9551110357328104,0.21538825817033888,0.9999999998831604,6,12
723,3.040361154640978,3.040361154640978,3.040361154640978,0.41268627086778176,0.9999999998763418,6,12
724,2.582568479135962,2.582568479135962,2.582568479135962,1.652682241585232,0.9999999998933545,3,9
725,1.9369028246398032,2.574401034134072,2.574401034134072,0.12679301248041802,0.999999999909954,6,12
726,2.6104452559446742,2.638837747190798,2.638837747190798,0.2815559680738352,0.9999999998674576,5,11
728,1.9221050393383556,1.9221050393383556,0.7801493354523473,0.9802284751784849,0.9999999998724031,4,10
729,1.6591972072369936,1.6591972072369936,1.6591972072369936,0.5770821297859002,0.9999999998930692,4,10
730,1.991260979384556,1.991260979384556,1.9712047550087946,0.9852441070819751,0.9999999998893047,3,9
731,4.443954463193446,4.443954463193446,4.443954463193446,0.25111326523501754,0.99999999990445,6,12
732,2.1840391169517144,2.1840391169517144,2.1840391169517144,2.4626994107626907,0.9999999998404985,3,9
733,4.565889390723638,4.565889390723638,4.565889390723638,2.369172907787953,0.9999999998999974,3,9
734,4.362981219607399,4.362981219607399,4.362981219607399,1.702685086390804,0.9999999998542927,5,11
735,1.2625496921785744,1.2625496921785744,0.6946958199671357,0.14749241978793448,0.9999999998747272,5,11
736,2.1046926463827593,2.1046926463827593,1.964308821675261,0.905650070998224,0.9999999998977618,3,9
737,4.52278467362914,4.52278467362914,4.52278467362914,2.7546457750263986,0.9999999999032143,4,10
739,2.4645911307467334,2.7813771217171457,2.7813771217171457,0.2713630602974535,0.9999999999099884,6,12
740,0.8539591654330118,1.5620046057387709,0.6220346213032938,1.5148994580711135,0.9999999999,3,9
741,2.8303593511016394,2.8303593511016394,2.8303593511016394,1.0387704213616187,0.9999999998999947,3,9
742,1.7406048231292286,1.7406048231292286,1.7406048231292286,0.25392248024420805,0.9999999998694209,5,11
744,3.02930927159384,3.02930927159384,3.02930927159384,0.5486167826618964,0.9999999998295033,6,12
747,4.507801905377751,4.507801905377751,4.0775143507154885,3.590104633282027,0.9999999998660918,3,9
748,2.19070091407727,2.19070091407727,2.19070091407727,0.43370035743220087,0.9999999998580996,4,10
750,4.219481437487102,5.545831717538887,5.545831717538887,0.301102901847278,0.9999999998740203,7,13
751,7.843457591130372,7.843457591130372,7.843457591130372,1.59744155783866,0.9999999998539171,5,11
752,3.4173351917973562,3.4173351917973562,3.4173351917973562,0.6313200461587757,0.9999999998791947,4,10
755,2.1758278473423363,2.3705157962793804,2.3705157962793804,0.2709411455727523,0.9999999998737339,6,12
756,1.5777176842753773,1.5777176842753773,1.5777176842753773,1.579295053827086,0.9999999998923528,3,9
757,1.3662819936113255,5.216063773483656,5.216063773483656,0.3023568906371156,0.9999999998766693,6,12
759,3.5802555119481236,3.5802555119481236,3.5802555119481236,1.9007109629308663,0.9999999998114562,3,9
761,3.0667299597232645,4.984735681569234,4.984735681569234,0.25256836657064907,0.9999999998982718,10,16
762,1.7331733930964195,1.9882451306917759,1.9882451306917759,1.09923216087584,0.9999999998999854,3,9
764,4.715922495116039,4.715922495116039,4.715922495116039,1.6787646233910873,0.9999999995797285,3,9
765,3.1275222698475913,3.1275222698475913,2.2464100003764162,1.4334996948779666,0.9999999998863324,5,11
766,4.365024454192141,4.365024454192141,4.256625557907185,0.20198541545797094,0.9999999998424979,8,14
767,3.910261526656913,3.910261526656913,3.910261526656913,2.321055229275187,0.9999999998994198,3,9
768,1.233668968864574,2.127212326600339,2.127212326600339,0.3976383036526468,0.9999999998865678,9,15
769,3.5564007112818543,3.5564007112818543,3.5564007112818543,0.8460210425654425,0.9999999999059882,4,10
770,3.5362441655528385,3.5362441655528385,2.2687842337029562,2.1333734783606486,0.999999999898469,3,9
771,3.3005117780447772,4.344186301387802,4.344186301387802,0.3060650467648747,0.9999999998533126,7,13
772,2.141142074967661,2.141142074967661,2.141142074967661,1.6012939242143798,0.9999999998865439,3,9
808,3.1172771604829057,3.1172771604829057,3.1172771604829057,1.0934547952660831,0.9999999998913909,3,9
810,2.7989966072896872,2.7989966072896872,2.7989966072896872,1.682062600855029,0.9999999998999822,3,9
824,4.0801953058066935,4.0801953058066935,3.0791647593442875,0.17011411694848103,0.9999999999089513,6,12
825,2.9932391575401405,4.628201428293226,4.628201428293226,0.01096960321623741,0.9999999999126696,6,12
826,3.721721997962333,3.721721997962333,3.721721997962333,0.7898583052023672,0.9999999997802598,4,10
827,1.7252944329183129,2.382433218824094,2.382433218824094,1.4357225368470927,0.9999999998999152,3,9
828,4.425608950161924,4.425608950161924,4.425608950161924,0.8570270504986456,0.9999999998931149,4,10
845,4.844629878381024,5.674452368805236,5.674452368805236,2.3511309273467056,0.9999999998648964,4,10
846,7.822885563599499,7.822885563599499,7.822885563599499,0.4623289995757092,0.9999999998504578,5,11
847,2.3138690243100437,2.3138690243100437,2.1288835969325355,0.7805773367917752,0.9999999998508722,4,10
850,1.021235947720894,1.021235947720894,0.9785578557141162,0.06795630963511523,0.9999999998394363,4,10
851,0.8482805410437009,2.5800062662567407,2.5800062662567407,0.21732050098176675,0.9999999998572556,8,14
852,4.375577561799631,4.375577561799631,4.375577561799631,2.3465859583781072,0.9999999998672088,4,10
855,4.263408188764454,4.263408188764454,3.700113046136159,0.1437972825353943,0.999999999756422,9,15
877,1.443762967027008,1.6057542386723014,1.6057542386723014,1.153904439965579,0.9999999998770459,3,9
879,2.696366152192245,2.8116361281263242,2.8116361281263242,1.1656090368751377,0.9999999998974625,4,10
880,2.1641440591137497,2.2876617246959925,0.7708021742426971,0.10379319097753194,0.999999999758954,6,12
881,1.3371828345679133,1.5215323380091104,0.44028308242501174,0.4681836583510052,0.9999999998623798,4,10
944,1.861311227236872,1.861311227236872,1.7057524871574257,0.3325635780899512,0.9999999998484139,5,11
947,6.297313829812531,6.297313829812531,6.297313829812531,1.7079291430344163,0.9999999999005587,4,10
948,2.792394334287308,5.3184042424288345,5.3184042424288345,1.3006860513366723,0.9999999998564718,4,10
1086,3.242128426874902,3.242128426874902,3.242128426874902,0.4509503466681781,0.999999999409467,9,15
1087,2.8265913150838795,2.8265913150838795,2.8265913150838795,0.7561976692371595,0.9999999998710453,3,9
1108,5.971240637176836,5.971240637176836,5.971240637176836,0.9814905592979212,0.999999999908049,4,10
1109,3.801970102694808,3.801970102694808,3.801970102694808,0.043990949449379965,0.9999999998865832,5,11
1110,3.459215532292182,3.459215532292182,3.459215532292182,0.2894716549839425,0.999999999881036,7,13
1111,3.578362264316966,3.578362264316966,1.4343197565880246,0.13520230518342866,0.9999999998634294,8,14
1113,3.2539146633941556,3.2539146633941556,3.087149742511585,0.013071856426680179,0.9999999998728715,7,13
1114,3.436673816134254,6.852813248273696,6.852813248273696,1.3198613973676079,0.9999999997640387,5,11
1115,3.2503570225896246,3.2503570225896246,3.1204892150169314,0.0269492052629483,0.9999999998414756,4,10
1116,3.3212259155297015,4.122977173858943,4.122977173858943,1.1525182411354566,0.9999999999109669,4,10
1117,4.096899963951294,4.096899963951294,2.0776953631973183,0.16807211596136926,0.9999999998904112,8,14
1119,2.236668918265577,2.8078455128087,2.8078455128087,0.22245495594663747,0.9999999999074658,6,12
1126,2.365488603838931,2.365488603838931,2.365488603838931,0.445709515774569,0.9999999998720414,6,12
1127,2.630949697276676,2.630949697276676,1.7352065327335253,2.466970635039057,0.9999999988093676,4,10
1129,2.2006572732170184,2.2006572732170184,2.180476189905452,0.501683656527009,0.9999999999003117,5,11
1132,6.06271852326812,6.06271852326812,6.06271852326812,1.7946981277167438,0.9999999997882787,4,10
1134,5.034307330050933,5.034307330050933,5.034307330050933,2.7689141810182063,0.9999999998968824,3,9
1135,0.9963827964209109,1.8900845684072076,1.8900845684072076,0.8799926560145337,0.9999999998999793,3,9
1139,6.2809080959304895,6.2809080959304895,6.2809080959304895,1.1179772323361443,0.9999999999029298,4,10
1140,3.210497710424929,3.378883074544717,3.378883074544717,1.463023559481098,0.9999999998692113,3,9
1141,3.650819550487813,3.650819550487813,3.650819550487813,0.5531367201814744,0.9999999998738891,6,12
1144,4.749804715087935,5.694598683729778,5.694598683729778,2.432567935422859,0.9999999998998795,3,9
1151,3.0609024936949276,6.7893819802954924,6.7893819802954924,0.3436918028462057,0.9999999998995532,4,10
1181,1.244287984099089,1.841840163455833,1.368717860433843,0.2761767137146742,0.999999999901232,5,11
1186,3.5808935625964935,3.5808935625964935,3.386941210774536,1.269401261451541,0.9999999998819745,4,10
1197,4.118856294521803,4.118856294521803,4.118856294521803,0.36046816231343404,0.999999999888484,4,10
1199,2.9914800256956577,2.9914800256956577,2.9914800256956577,1.2281888017757918,0.9999999998998161,3,9
1244,1.016828705867631,1.016828705867631,0.28881466024863023,0.6119904565830974,0.9999999998860462,3,9
1253,5.106851183581649,5.3619697472283,5.3619697472283,0.6554751905444751,0.9999999998857204,5,11
1257,1.27045613072391,6.481312752828975,6.481312752828975,0.6384337432345412,0.999999999904146,6,12
